name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
test_add_preserves_playing_state,1,1,,,,,,,,,lower_case_with_underscores
test_can_describe_method_on_root,1,1,,,,,,,,,lower_case_with_underscores
_connect,7,1,,,,,,,,6,lowercase
items,26,,,,,,,,,26,lowercase
k,12,,,,,,,,,12,b
scan_timeout,2,,,,,,,,,2,lower_case_with_underscores
test_command_list_with_ping,1,1,,,,,,,,,lower_case_with_underscores
test_nested_subcommands_with_options,1,1,,,,,,,,,lower_case_with_underscores
test_lookup_selects_dummy2_backend,1,1,,,,,,,,,lower_case_with_underscores
test_current_version_is_parsable_as_a_strict_version_number,1,1,,,,,,,,,lower_case_with_underscores
test_invalid_kwarg,7,7,,,,,,,,,lower_case_with_underscores
test_search_else_should_fail,1,1,,,,,,,,,lower_case_with_underscores
test_time_position_when_stopped_with_playlist,1,1,,,,,,,,,lower_case_with_underscores
test_find_exact_any,1,1,,,,,,,,,lower_case_with_underscores
test_to_json_and_back_with_field_matching_method,1,1,,,,,,,,,lower_case_with_underscores
test_list_performer_by_artist_and_album,1,1,,,,,,,,,lower_case_with_underscores
set_chain_function,1,,,,,,,,,1,lower_case_with_underscores
test_call_methods_with_named_params,1,1,,,,,,,,,lower_case_with_underscores
serialize,59,11,,,,,1,,,47,lowercase
replace,4,,,,,,,,,4,lowercase
filter_chain,20,,,,,,,,,20,lower_case_with_underscores
test_ne_length,1,1,,,,,,,,,lower_case_with_underscores
_test_tracks,2,1,,,,,,,,1,lower_case_with_underscores
total,15,,,,,,,,,15,lowercase
test_private_method_causes_unknown_method_error,1,1,,,,,,,,,lower_case_with_underscores
setFormatter,3,,,,,,,,,3,mixedCase
master_doc,1,,,,,,,,,1,lower_case_with_underscores
test_next_track_empty_playlist,1,1,,,,,,,,,lower_case_with_underscores
browse,41,6,,,,,,,,35,lowercase
test_deserialize_decodes_utf8,3,3,,,,,,,,,lower_case_with_underscores
call,24,,,,,,,,,24,lowercase
add_help,1,,,,,,1,,,,lower_case_with_underscores
test_end_of_track,1,1,,,,,,,,,lower_case_with_underscores
type,43,,,,,,11,,,32,lowercase
send_id,17,,,,,,,,,17,lower_case_with_underscores
swap,2,1,,,,,,,,1,lowercase
test_find_accepts_query_dict_instead_of_kwargs,1,1,,,,,,,,,lower_case_with_underscores
test_subcommand_may_have_positional,1,1,,,,,,,,,lower_case_with_underscores
test_play_skips_to_next_track_on_failure,1,1,,,,,,,,,lower_case_with_underscores
searchadd,1,1,,,,,,,,,lowercase
expose,1,,,,,,,,,1,lowercase
test_command_list_begin,1,1,,,,,,,,,lower_case_with_underscores
test_seek_fails_for_unplayable_track,1,1,,,,,,,,,lower_case_with_underscores
test_list_album_by_album,1,1,,,,,,,,,lower_case_with_underscores
register_mixer,3,1,,,,,,,,2,lower_case_with_underscores
test_serialize_supports_display,1,1,,,,,,,,,lower_case_with_underscores
test_listall_with_uri,1,1,,,,,,,,,lower_case_with_underscores
frontends,6,,,,,,,,,6,lowercase
test_missing_track_composer_name,1,1,,,,,,,,,lower_case_with_underscores
JsonRpcInvalidRequestError,9,,1,,,,,,,8,CapitalizedWords
locked,4,,,,,,,,,4,lowercase
setup,9,6,,1,,,,,,2,lowercase
normalize_path,5,1,,,,,,,,4,lower_case_with_underscores
test_register_server_socket_sets_up_io_watch,1,1,,,,,,,,,lower_case_with_underscores
dep_info,11,,,,,,,,,11,lower_case_with_underscores
DummyBackend,3,,1,,,,,,,2,CapitalizedWords
pl2b,3,,,,,,,,,3,lowercase
assertNotEqual,88,,,,,,,,,88,mixedCase
exceptions,49,,,24,,,,,,25,lowercase
test_addid_with_songpos,1,1,,,,,,,,,lower_case_with_underscores
root,14,,,,,,5,,,9,lowercase
false_values,2,,,,,,,,,2,lower_case_with_underscores
idleEvent,18,1,,,,,,,,17,mixedCase
test_listplaylists_ignores_playlists_without_name,1,1,,,,,,,,,lower_case_with_underscores
python_version,2,,,,,,,,,2,lower_case_with_underscores
register_typefind,5,1,,,,,,,,4,lower_case_with_underscores
test_save_does_nothing_if_playlist_uri_has_unknown_scheme,1,1,,,,,,,,,lower_case_with_underscores
test_invalid_type,1,1,,,,,,,,,lower_case_with_underscores
test_version_does_not_change_when_adding_nothing,1,1,,,,,,,,,lower_case_with_underscores
test_stop_closes_socket_error,1,1,,,,,,,,,lower_case_with_underscores
registry_get_default,3,,,,,,,,,3,lower_case_with_underscores
test_can_decode_an_ioerror_with_french_content,1,1,,,,,,,,,lower_case_with_underscores
test_idle_player_then_event_player,1,1,,,,,,,,,lower_case_with_underscores
test_extended_playlist_contents_is_written_to_disk,1,1,,,,,,,,,lower_case_with_underscores
get_tl_tracks,2,1,,,,,,,,1,lower_case_with_underscores
set_position,3,2,,,,,,,,1,lower_case_with_underscores
test_find_exact_artist,1,1,,,,,,,,,lower_case_with_underscores
test_enable_timeout_does_not_call_disable_for_invalid_timeout,1,1,,,,,,,,,lower_case_with_underscores
invalid_key,1,,,,,,1,,,,lower_case_with_underscores
OSError,4,,,,,,,,,4,CapitalizedWords
end,53,,,,,,1,,,52,lowercase
Format,1,,,,,,,,,1,CapitalizedWords
test_search_date_without_quotes,1,1,,,,,,,,,lower_case_with_underscores
LocalPlaylistsProvider,4,,1,1,,,,,,2,CapitalizedWords
test_stop_changes_state_even_if_track_is_unplayable,1,1,,,,,,,,,lower_case_with_underscores
TestCase,91,,,,,,,,,91,CapitalizedWords
playback,657,,,4,,,,,,653,lowercase
env,1,,,,,,1,,,,lowercase
enough_data,2,,,,,,,,,2,lower_case_with_underscores
config,261,1,,19,,,21,,,220,lowercase
test_invalid_kwarg_with_name_matching_method,1,1,,,,,,,,,lower_case_with_underscores
test_list_albumartist_by_year,1,1,,,,,,,,,lower_case_with_underscores
HttpFrontend,5,,1,1,,,,,,3,CapitalizedWords
serialized_config,2,,,,,,,,,2,lower_case_with_underscores
description,5,,,,,,1,,,4,lowercase
timedelta,1,,,,,,,,,1,lowercase
after,2,,,,,,,,,2,lowercase
test_list_albumartist_by_genre,1,1,,,,,,,,,lower_case_with_underscores
test_playlistinfo_with_negative_songpos_same_as_playlistinfo,1,1,,,,,,,,,lower_case_with_underscores
plchanges,1,1,,,,,,,,,lowercase
try_ipv6_socket,5,1,,,,,,,,4,lower_case_with_underscores
wrong,2,,,,,,2,,,,lowercase
ExpandedPathTest,1,,1,,,,,,,,CapitalizedWords
access_log,2,,,,,,,,,2,lower_case_with_underscores
test_create_dir_without_mkdir,1,1,,,,,,,,,lower_case_with_underscores
types,72,,,4,,,,,,68,lowercase
mimetype,3,,,,,,,,,3,lowercase
test_playlists_refresh_sends_playlists_loaded_event,2,2,,,,,,,,,lower_case_with_underscores
assertNoSubscriptions,17,1,,,,,,,,16,mixedCase
sub_dep_info,2,,,,,,,,,2,lower_case_with_underscores
classmethod,8,,,,,,,,,8,lowercase
html_use_index,1,,,,,,,,,1,lower_case_with_underscores
_select_mixer_track,2,1,,,,,,,,1,lower_case_with_underscores
test_call_method_which_is_a_directly_mounted_actor_member,1,1,,,,,,,,,lower_case_with_underscores
_setup_message_processor,2,1,,,,,,,,1,lower_case_with_underscores
CoreActorTest,1,,1,,,,,,,,CapitalizedWords
ACK_ERROR_PLAYLIST_MAX,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
NotImplementedError,20,,,,,,,,,20,CapitalizedWords
first,4,,,,,,,,,4,lowercase
test_pause_on,1,1,,,,,,,,,lower_case_with_underscores
model_name,2,,,,,,,,,2,lower_case_with_underscores
test_multiple_album_artist_musicbrainz_id,1,1,,,,,,,,,lower_case_with_underscores
test_play_with_consume,1,1,,,,,,,,,lower_case_with_underscores
new_last_modified,3,,,,,,,,,3,lower_case_with_underscores
test_list_performer_should_not_return_artists_without_names,1,1,,,,,,,,,lower_case_with_underscores
_catch_mpd_ack_errors_filter,2,1,,,,,,,,1,lower_case_with_underscores
_appsrc_on_enough_data,2,1,,,,,,,,1,lower_case_with_underscores
functools,7,,,2,,,,,,5,lowercase
on_idle,2,1,,,,,,,,1,lower_case_with_underscores
num_tracks,23,,,,,,12,,,11,lower_case_with_underscores
_call_next_filter,10,1,,,,,,,,9,lower_case_with_underscores
test_tracklist_remove_sends_tracklist_changed_event,1,1,,,,,,,,,lower_case_with_underscores
test_maximum_connections_exceeded,1,1,,,,,,,,,lower_case_with_underscores
test_refresh_with_uri_selects_dummy1_backend,1,1,,,,,,,,,lower_case_with_underscores
PLAYBIN_VIS_FLAGS,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
TAG_ALBUM_VOLUME_NUMBER,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
before,2,,,,,,,,,2,lowercase
test_status_method_contains_playlistlength,1,1,,,,,,,,,lower_case_with_underscores
test_play_selects_dummy1_backend,1,1,,,,,,,,,lower_case_with_underscores
test_iteration,1,1,,,,,,,,,lower_case_with_underscores
TrackMpdFormatTest,1,,1,,,,,,,,CapitalizedWords
test_list_genre_by_full_date,1,1,,,,,,,,,lower_case_with_underscores
test_add_preserves_stopped_state,1,1,,,,,,,,,lower_case_with_underscores
on_line_received,8,2,,,,,,,,6,lower_case_with_underscores
kwargs,65,,,,,,,,,65,lowercase
backend_class,9,,,,,,,,,9,lower_case_with_underscores
Path,13,,1,,,,,,,12,CapitalizedWords
stored_playlists,3,,,2,,,,,,1,lower_case_with_underscores
cls,32,,,,,,10,,,22,lowercase
new_name,1,,,,,,,,,1,lower_case_with_underscores
test_play_with_empty_playlist,1,1,,,,,,,,,lower_case_with_underscores
TAG_TRACK_NUMBER,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
modindex_common_prefix,1,,,,,,,,,1,lower_case_with_underscores
get_or_create_file,11,1,,,,,,,,10,lower_case_with_underscores
tl_tracks2,3,,,,,,,,,3,lower_case_with_underscores
tl_tracks1,3,,,,,,,,,3,lower_case_with_underscores
test_seek_when_playing_updates_position,1,1,,,,,,,,,lower_case_with_underscores
check_tag,7,1,,,,,,,,6,lower_case_with_underscores
test_seek_when_paused,1,1,,,,,,,,,lower_case_with_underscores
util_uint64_scale,1,,,,,,,,,1,lower_case_with_underscores
needs_sphinx,1,,,,,,,,,1,lower_case_with_underscores
decorator,2,1,,,,,,,,1,lowercase
test_seek_emits_seeked_event,1,1,,,,,,,,,lower_case_with_underscores
get_factory,1,,,,,,,,,1,lower_case_with_underscores
entry_points,1,,,,,,1,,,,lower_case_with_underscores
test_list_album_with_artist_name_without_filter_value,1,1,,,,,,,,,lower_case_with_underscores
l,6,,,,,,,,,6,b
_mixer_track,12,,,,,,,,,12,lower_case_with_underscores
dumps,12,,,,,,,,,12,lowercase
iterparse,4,,,,,,,,,4,lowercase
mopidy_handler,4,,,,,,,,,4,lower_case_with_underscores
track_playback_paused,4,1,,,,,,,,3,lower_case_with_underscores
timeout,40,,,,,,4,,,36,lowercase
model_json_decoder,15,1,,1,,,,,,13,lower_case_with_underscores
debug,74,,,1,,,,,,73,lowercase
test_invalid_params_causes_invalid_params_error,1,1,,,,,,,,,lower_case_with_underscores
ConfigSchemaTest,1,,1,,,,,,,,CapitalizedWords
test_find_exact_track_name,1,1,,,,,,,,,lower_case_with_underscores
backends_by_scheme,4,,,,,,,,,4,lower_case_with_underscores
test_playlist_dir_is_created,1,1,,,,,,,,,lower_case_with_underscores
test_list_performer_by_year,1,1,,,,,,,,,lower_case_with_underscores
test_add_by_uri_looks_up_uri_in_library,1,1,,,,,,,,,lower_case_with_underscores
track_kwargs,25,,,,,,,,,25,lower_case_with_underscores
audio_output,1,,,1,,,,,,,lower_case_with_underscores
encoded_path,2,,,,,,,,,2,lower_case_with_underscores
test_recv_callback_recoverable_error,1,1,,,,,,,,,lower_case_with_underscores
test_command_list_end,1,1,,,,,,,,,lower_case_with_underscores
test_list_composer_without_filter_value,1,1,,,,,,,,,lower_case_with_underscores
start_frontends,2,1,,,,,,,,1,lower_case_with_underscores
SearchResult,48,,1,5,,,,,,42,CapitalizedWords
test_on_receive_with_new_lines_calls_on_recieve,1,1,,,,,,,,,lower_case_with_underscores
test_find_exact_combines_results_from_all_backends,1,1,,,,,,,,,lower_case_with_underscores
content,5,,,,,,2,,,3,lowercase
re,63,,,12,,,,,,51,lowercase
old_name,1,,,,,,,,,1,lower_case_with_underscores
get_command,3,2,,,,,,,,1,lower_case_with_underscores
test_create_with_uri_scheme_selects_the_matching_backend,1,1,,,,,,,,,lower_case_with_underscores
command_name,11,,,,,,,,,11,lower_case_with_underscores
test_refresh_without_uri_scheme_refreshes_all_backends,1,1,,,,,,,,,lower_case_with_underscores
songpos1,6,,,,,,,,,6,lowercase
Extension,14,,5,,,,,,,9,CapitalizedWords
resume,24,3,,,,,,,,21,lowercase
MpdPasswordError,3,,1,1,,,,,,1,CapitalizedWords
test_crossfade,1,1,,,,,,,,,lower_case_with_underscores
RESOURCE_ERROR_FAILED,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES
true_values,2,,,,,,,,,2,lower_case_with_underscores
LogLevelConfigSchemaTest,1,,1,,,,,,,,CapitalizedWords
filenames,2,,,,,,,,,2,lowercase
test_composers_none,1,1,,,,,,,,,lower_case_with_underscores
test_seek_when_paused_triggers_play,1,1,,,,,,,,,lower_case_with_underscores
test_invalid_sub_command_bails,1,1,,,,,,,,,lower_case_with_underscores
logging,110,,,35,,,,,,75,lowercase
disableoutput,1,1,,,,,,,,,lowercase
created,14,,,,,,,,,14,lowercase
Calculator,5,,1,,,,,,,4,CapitalizedWords
traceback,4,,,1,,,,,,3,lowercase
AF_INET,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
filter,68,2,,,,,,,,66,lowercase
test_suite,1,,,,,,1,,,,lower_case_with_underscores
_list_composer,2,1,,,,,,,,1,lower_case_with_underscores
_args,3,,,,,,,,,3,lowercase
test_list_album_by_full_date,1,1,,,,,,,,,lower_case_with_underscores
get_property,5,,,,,,,,,5,lower_case_with_underscores
ASX,2,,,,,,,,,2,UPPERCASE
test_list_performer_without_quotes_and_capitalized,1,1,,,,,,,,,lower_case_with_underscores
CreateSocketTest,1,,1,,,,,,,,CapitalizedWords
test_basic_dir,1,1,,,,,,,,,lower_case_with_underscores
test_play_with_random,1,1,,,,,,,,,lower_case_with_underscores
_overrides,4,,,,,,,,,4,lowercase
ThreadingActor,9,,,,,,,,,9,CapitalizedWords
channels,2,1,,1,,,,,,,lowercase
Handler,2,,,,,,,,,2,CapitalizedWords
_album_as_track,3,1,,,,,,,,2,lower_case_with_underscores
enumerate,7,,,,,,,,,7,lowercase
replay_gain_status,1,1,,,,,,,,,lower_case_with_underscores
tl_track_2,3,,,,,,,,,3,lower_case_with_underscores
tl_track_1,2,,,,,,,,,2,lower_case_with_underscores
test_artists_none,2,2,,,,,,,,,lower_case_with_underscores
basestring,3,,,,,,,,,3,lowercase
uri_schemes,29,,,,,,,,,29,lower_case_with_underscores
service,7,,,,,,,,,7,lowercase
LogLevel,5,,1,,,,,,,4,CapitalizedWords
test_list_genre_by_genre,1,1,,,,,,,,,lower_case_with_underscores
_levenshtein,3,1,,,,,,,,2,lowercase
disable_timeout,14,1,,,,,,,,13,lower_case_with_underscores
_playlist_uri_from_name,7,,,,,,,,,7,lower_case_with_underscores
test_playlistdelete,1,1,,,,,,,,,lower_case_with_underscores
UriToPathTest,1,,1,,,,,,,,CapitalizedWords
JsonRpcInvalidParamsError,2,,1,,,,,,,1,CapitalizedWords
test_enable_send_already_registered,1,1,,,,,,,,,lower_case_with_underscores
listen,3,,,,,,,,,3,lowercase
test_search_file,1,1,,,,,,,,,lower_case_with_underscores
test_artists_to_mpd_format_artist_with_no_name,1,1,,,,,,,,,lower_case_with_underscores
_idle_filter,2,1,,,,,,,,1,lower_case_with_underscores
song2_ext_track,2,,,,,,,,,2,lower_case_with_underscores
test_ne_track_no,1,1,,,,,,,,,lower_case_with_underscores
send_lock,25,,,,,,,,,25,lower_case_with_underscores
conflicting_file,2,,,,,,,,,2,lower_case_with_underscores
StrictVersion,2,,,2,,,,,,,CapitalizedWords
test_idle_player_then_noidle,1,1,,,,,,,,,lower_case_with_underscores
test_next_for_empty_playlist,1,1,,,,,,,,,lower_case_with_underscores
signum,2,,,,,,,,,2,lowercase
assertIsNone,36,,,,,,,,,36,mixedCase
test_multiple_album_musicbrainz_id,1,1,,,,,,,,,lower_case_with_underscores
LIST_QUERY,2,,,,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
DeprecatedValue,6,,1,,,,,,,5,CapitalizedWords
STATE_NULL,12,,,,,,,,,12,UPPER_CASE_WITH_UNDERSCORES
test_handle_json_encodes_mopidy_models,1,1,,,,,,,,,lower_case_with_underscores
JSONEncoder,4,,,,,,,,,4,CapitalizedWords
communicate,1,,,,,,,,,1,lowercase
timeout_callback,4,1,,,,,,,,3,lower_case_with_underscores
method_path,6,,,,,,,,,6,lower_case_with_underscores
test_command_list_ok_with_ping,1,1,,,,,,,,,lower_case_with_underscores
tree,1,,,,,,,,,1,lowercase
track3,5,,,,,,,,,5,lowercase
test_deleteid_does_not_exist,1,1,,,,,,,,,lower_case_with_underscores
project,1,,,,,,,,,1,lowercase
idle,1,1,,,,,,,,,lowercase
test_command_arguments,1,1,,,,,,,,,lower_case_with_underscores
issubclass,2,,,,,,,,,2,lowercase
test_batch_of_only_notifications_returns_nothing,1,1,,,,,,,,,lower_case_with_underscores
PlaybackControlHandlerTest,1,,1,,,,,,,,CapitalizedWords
test_played_track_during_random_not_played_again,1,1,,,,,,,,,lower_case_with_underscores
DistributionNotFound,2,,,,,,,,,2,CapitalizedWords
test_close_closes_the_client_connection,1,1,,,,,,,,,lower_case_with_underscores
MusicDatabaseHandlerTest,1,,1,,,,,,,,CapitalizedWords
_format_lines,2,1,,,,,,,,1,lower_case_with_underscores
websocket,2,,,1,,,,,,1,lowercase
test_previous,2,2,,,,,,,,,lower_case_with_underscores
command_list_begin,1,1,,,,,,,,,lower_case_with_underscores
_appsrc,6,,,,,,,,,6,lowercase
test_list_album_with_artist_name,1,1,,,,,,,,,lower_case_with_underscores
seed,6,,,,,,,,,6,lowercase
increment,2,1,,,,,,,,1,lowercase
ShouldRetrySocketCall,4,,1,,,,,,,3,CapitalizedWords
hash_sum,3,,,,,,,,,3,lower_case_with_underscores
seek,45,4,,,,,,,,41,lowercase
test_list_date_by_album,1,1,,,,,,,,,lower_case_with_underscores
contents,8,,,,,,,,,8,lowercase
_find_mixer,2,1,,,,,,,,1,lower_case_with_underscores
test_set,1,1,,,,,,,,,lower_case_with_underscores
_status_playlist_length,2,1,,,,,,,,1,lower_case_with_underscores
test_find_exact_genre,1,1,,,,,,,,,lower_case_with_underscores
tuple,16,,,,,,,,,16,lowercase
STATE_VOID_PENDING,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES
test_create_slugifies_playlist_name,1,1,,,,,,,,,lower_case_with_underscores
_unwrap_result,2,1,,,,,,,,1,lower_case_with_underscores
IssueGH22RegressionTest,1,,1,,,,,,,,CapitalizedWords
test_refresh_with_uri_selects_dummy2_backend,1,1,,,,,,,,,lower_case_with_underscores
_has_error,2,1,,,,,,,,1,lower_case_with_underscores
test_play_minus_one_plays_current_track_if_current_track_is_set,1,1,,,,,,,,,lower_case_with_underscores
Artist,113,,1,6,,,,,,106,CapitalizedWords
M3UToUriTest,1,,1,,,,,,,,CapitalizedWords
glob,3,,,1,,,,,,2,lowercase
object,71,,,,,,,,,71,lowercase
test_listplaylists,1,1,,,,,,,,,lower_case_with_underscores
test_idle_player_then_play,1,1,,,,,,,,,lower_case_with_underscores
translator,43,,,10,,,,,,33,lowercase
test_home_dir_expansion,1,1,,,,,,,,,lower_case_with_underscores
test_plchangesposid,1,1,,,,,,,,,lower_case_with_underscores
start_section,3,,,,,,,,,3,lower_case_with_underscores
varargs,2,,,,,,,,,2,lowercase
test_lookup_foo_baz,1,1,,,,,,,,,lower_case_with_underscores
test_command_with_option_and_positional,1,1,,,,,,,,,lower_case_with_underscores
dummy,12,,,7,,,,,,5,lowercase
_config,7,,,,,,,,,7,lowercase
CurrentPlaylistHandlerTest,1,,1,,,,,,,,CapitalizedWords
ServerTest,1,,1,,,,,,,,CapitalizedWords
recv_id,17,,,,,,,,,17,lower_case_with_underscores
m,12,,,,,,,,,12,b
VersionConflict,1,,,,,,,,,1,CapitalizedWords
MpdExceptionsTest,1,,1,,,,,,,,CapitalizedWords
test_repr_without_artists,2,2,,,,,,,,,lower_case_with_underscores
get_combined_json_encoder,2,1,,,,,,,,1,lower_case_with_underscores
test_copying_track,1,1,,,,,,,,,lower_case_with_underscores
test_search_performer_without_filter_value,1,1,,,,,,,,,lower_case_with_underscores
test_list_composer_with_query_of_one_token,1,1,,,,,,,,,lower_case_with_underscores
AttributeError,41,,,,,,,,,41,CapitalizedWords
sum,2,,,,,,,,,2,lowercase
test_missing_track_date,1,1,,,,,,,,,lower_case_with_underscores
called,69,,,,,,,,,69,lowercase
sticker__list,1,1,,,,,,,,,lower_case_with_underscores
test_set_position,1,1,,,,,,,,,lower_case_with_underscores
autotest,1,1,,,,,,,,,lowercase
random,48,1,,3,,,,,,44,lowercase
_collection_exists,2,1,,,,,,,,1,lower_case_with_underscores
test_deserialize_creates_tuples,1,1,,,,,,,,,lower_case_with_underscores
CreateItem,1,,,,,,,,,1,CapitalizedWords
Template,2,,,,,,,,,2,CapitalizedWords
dirpath,2,,,,,,,,,2,lowercase
keywords,2,,,,,,,,,2,lowercase
test_idle,1,1,,,,,,,,,lower_case_with_underscores
test_replay_gain_status_track,1,1,,,,,,,,,lower_case_with_underscores
fileConfig,1,,,,,,,,,1,mixedCase
Bin,4,,,,,,,,,4,CapitalizedWords
stop_actors_by_class,6,1,,,,,,,,5,lower_case_with_underscores
test_deserialize_respects_optional,6,6,,,,,,,,,lower_case_with_underscores
STATE_READY,11,,,,,,,,,11,UPPER_CASE_WITH_UNDERSCORES
test_listall_with_unknown_uri,1,1,,,,,,,,,lower_case_with_underscores
playlist_typefinder,2,1,,,,,,,,1,lower_case_with_underscores
has_name,1,,,,,,,,,1,lower_case_with_underscores
