name,all,function def,class def,import,exception,param,keyword,alias,object decl,object,case_convention,words
testLen,4,4,,,,,,,,,mixedCase,"['test', 'len']"
_test_mirror,3,1,,,,,,,,2,lower_case_with_underscores,"['test', 'mirror']"
test_logseries_convergence,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'logseries', 'convergence']"
nameidx,6,,,,,,,,,6,lowercase,['nameidx']
test_compress_rowcols,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'compress', 'rowcols']"
test_ufunc_override_rop_precedence,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'ufunc', 'override', 'rop', 'precedence']"
log2_,4,,,,,,,,,4,lowercase,['log2']
get_build_version,3,,,2,,,,,,1,lower_case_with_underscores,"['get', 'build', 'version']"
_hardmask,26,,,,,,1,,,25,lowercase,['hardmask']
is_Intel,17,,,,,,,,,17,ugly,"['is', 'intel']"
build_import_library,2,1,,,,,,,,1,lower_case_with_underscores,"['build', 'import', 'library']"
test_squeeze_contiguous,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'squeeze', 'contiguous']"
test_nextafter,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'nextafter']"
_bytes_to_date,3,1,,,,,,,,2,lower_case_with_underscores,"['bytes', 'to', 'date']"
tresult,4,,,,,,,,,4,lowercase,['tresult']
_format_function,3,1,,,,,,,,2,lower_case_with_underscores,"['format', 'function']"
blackman,3,1,,1,,,,,,1,lowercase,['blackman']
hermroots,5,1,,,,,,,,4,lowercase,['hermroots']
epsneg,34,,,,,,,,,34,lowercase,['epsneg']
FLOATING_POINT_SUPPORT,1,,,,,,,,,1,UPPER_CASE_WITH_UNDERSCORES,"['floating', 'point', 'support']"
http_file,3,,,,,,,,,3,lower_case_with_underscores,"['http', 'file']"
test_reduce_contiguous,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'reduce', 'contiguous']"
LineQueue,10,,1,,,,,,,9,CapitalizedWords,"['line', 'queue']"
_memoryview,4,,,,,,,,,4,lowercase,['memoryview']
install_cmd,5,,,,,,,,,5,lower_case_with_underscores,"['install', 'cmd']"
_nfields,6,,,,,,,,,6,lowercase,['nfields']
test_read_values_nested_single,1,,1,,,,,,,,lower_case_with_underscores,"['test', 'read', 'values', 'nested', 'single']"
IGNORECASE,2,,,,,,,,,2,UPPERCASE,"['ignorecas', 'e']"
test_allclose,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'allclose']"
Tlist,6,,,,,,,,,6,CapitalizedWords,['tlist']
run_module_suite,218,1,,109,,,,,,108,lower_case_with_underscores,"['run', 'module', 'suite']"
F2PyTest,12,,1,,,,,,,11,CapitalizedWords,"['f2', 'py', 'test']"
tri,9,1,,1,,,,,,7,lowercase,['tri']
bmat,11,1,,1,,,,,,9,lowercase,['bmat']
magic,16,1,,,,,,,,15,lowercase,['magic']
test_set_stridesattr,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'set', 'stridesattr']"
tra,2,,,,,,,,,2,lowercase,['tra']
no_site_packages,3,,,,,,1,,,2,lower_case_with_underscores,"['no', 'site', 'packages']"
test_flatten,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'flatten']"
o1,18,,,,,,,,,18,lowercase,['o1']
test_CachedHTTPFile,1,1,,,,,,,,,ugly,"['test', 'cachedhttpfile']"
test_dot,3,3,,,,,,,,,lower_case_with_underscores,"['test', 'dot']"
n_copies,4,,,,,,,,,4,lower_case_with_underscores,"['n', 'copies']"
dep_matches,4,,,,,,,,,4,lower_case_with_underscores,"['dep', 'matches']"
tgt21,8,,,,,,,,,8,lowercase,['tgt21']
test_matrix_2x2,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'matrix', '2x2']"
TestEqual,1,,1,,,,,,,,CapitalizedWords,"['test', 'equal']"
has_samewindow,1,1,,,,,,,,,lower_case_with_underscores,"['has', 'samewindow']"
test__zseries_to_cseries,1,1,,,,,,,,,lower_case_with_underscores,"['test', '', 'zseries', 'to', 'cseries']"
imply,9,1,,,,,,,,8,lowercase,['imply']
test_base3,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'base3']"
set_include_dirs,1,,,,,,,,,1,lower_case_with_underscores,"['set', 'include', 'dirs']"
odd,6,,,,,,,,,6,lowercase,['odd']
test_iter_allocate_output_types_byte_order,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'iter', 'allocate', 'output', 'types', 'byte', 'order']"
index,196,2,,,,,1,,,193,lowercase,['index']
_gcd,2,1,,,,,,,,1,lowercase,['gcd']
nanargmax,3,1,,,,,,,,2,lowercase,['nanargmax']
indep,6,,,,,,,,,6,lowercase,['indep']
clib_libraries,5,,,,,,,,,5,lower_case_with_underscores,"['clib', 'libraries']"
test_normed,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'normed']"
test_add_object,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'add', 'object']"
mathlibs,21,,,,,,,,,21,lowercase,['mathlibs']
parse_loop_header,2,1,,,,,,,,1,lower_case_with_underscores,"['parse', 'loop', 'header']"
test_polyint,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polyint']"
testProdBadList,1,1,,,,,,,,,mixedCase,"['test', 'prod', 'bad', 'list']"
check_float_type,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'float', 'type']"
vars2fortran,2,1,,,,,,,,1,lowercase,['vars2fortran']
test_swap_real,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'swap', 'real']"
test_union1d,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'union1d']"
assert_not_equal,5,,,1,,,,,,4,lower_case_with_underscores,"['assert', 'not', 'equal']"
lapack_src_info,5,,1,,,,,,,4,lower_case_with_underscores,"['lapack', 'src', 'info']"
test_simple_broadcasting_errors,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', 'broadcasting', 'errors']"
libfile,18,,,,,,,,,18,lowercase,['libfile']
nargs,10,,,,,,1,,,9,lowercase,['nargs']
len,1097,,,,,,,,,1097,lowercase,['len']
test_simple_double,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'simple', 'double']"
filedescriptor,4,,,,,,,,,4,lowercase,['filedescriptor']
fill_value_func,3,,,,,,,,,3,lower_case_with_underscores,"['fill', 'value', 'func']"
py_incl_dirs,4,,,,,,,,,4,lower_case_with_underscores,"['py', 'incl', 'dirs']"
_recursive_make_descr,5,1,,,,,,,,4,lower_case_with_underscores,"['recursive', 'make', 'descr']"
test_2darray,1,1,,,,,,,,,lower_case_with_underscores,"['test', '2darray']"
test_polydiv_type,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polydiv', 'type']"
rfft2,6,1,,,,,,,,5,lowercase,['rfft2']
typedefs_generated,5,,,,,,,,,5,lower_case_with_underscores,"['typedefs', 'generated']"
isdesnan,3,,,,,,,,,3,lowercase,['isdesnan']
prep_simple,2,1,,,,,,,,1,lower_case_with_underscores,"['prep', 'simple']"
test_hermevander2d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'hermevander2d']"
staticmethod,73,,,,,,,,,73,lowercase,['staticmethod']
se_dup,3,,,,,,,,,3,lower_case_with_underscores,"['se', 'dup']"
test_log2_ints,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'log2', 'ints']"
supertensor,48,,,,,,,,,48,lowercase,['supertensor']
getrefcount,68,,,,,,,,,68,lowercase,['getrefcount']
RAISE,2,,,,,,,,,2,UPPERCASE,"['rais', 'e']"
cbrt,5,,,,,,,,,5,lowercase,['cbrt']
chebdiv,3,1,,,,,,,,2,lowercase,['chebdiv']
rvsn,3,,,,,,,,,3,lowercase,['rvsn']
TestBool,2,,2,,,,,,,,CapitalizedWords,"['test', 'bool']"
struct1,5,,,,,,,,,5,lowercase,['struct1']
zo,2,,,,,,,,,2,lowercase,['zo']
zip,140,,,1,,,,,,139,lowercase,['zip']
test_richcompare_crash,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'richcompare', 'crash']"
str2bool,8,2,,,,,,,,6,lowercase,['str2bool']
test_reshape_zero_strides,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'reshape', 'zero', 'strides']"
nexp,4,,,,,,,,,4,lowercase,['nexp']
next,25,,,,,,,,,25,lowercase,['next']
TestIntentInOut,1,,1,,,,,,,,CapitalizedWords,"['test', 'intent', 'in', 'out']"
_ppimport_module,1,,,,,,,,,1,lower_case_with_underscores,"['ppimport', 'module']"
markinnerspaces,2,1,,,,,,,,1,lowercase,['markinnerspaces']
test_array_too_big,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'array', 'too', 'big']"
CCompiler_get_version,2,1,,,,,,,,1,ugly,"['ccompiler', 'get', 'version']"
test_squeeze_type,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'squeeze', 'type']"
check_copy,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'copy']"
src,49,,,1,,,,,,48,lowercase,['src']
actuali,6,,,,,,,,,6,lowercase,['actuali']
test_rsplit,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'rsplit']"
_conf,7,,,,,,,,,7,lowercase,['conf']
c_ubyte,1,,,,,,,,,1,lower_case_with_underscores,"['c', 'ubyte']"
ol,6,,,,,,,,,6,lowercase,['ol']
ucs4_value,12,,,,,,,,,12,lower_case_with_underscores,"['ucs4', 'value']"
has_section,4,,,,,,,,,4,lower_case_with_underscores,"['has', 'section']"
acnt,2,,,,,,,,,2,lowercase,['acnt']
_view,6,,,,,,,,,6,lowercase,['view']
xfin,3,,,,,,,,,3,lowercase,['xfin']
invshape,2,,,,,,,,,2,lowercase,['invshape']
maxsplit,9,,,,,,1,,,8,lowercase,['maxsplit']
allowedkwargs,5,,,,,,,,,5,lowercase,['allowedkwargs']
_check_ninf_nan,4,2,,,,,,,,2,lower_case_with_underscores,"['check', 'ninf', 'nan']"
compare_methods,10,1,,,,,,,,9,lower_case_with_underscores,"['compare', 'methods']"
_divide_by_count,4,1,,,,,,,,3,lower_case_with_underscores,"['divide', 'by', 'count']"
_i0B,2,,,,,,,,,2,mixedCase,"['i0', 'b']"
ascii_lowercase,3,,,,,,,,,3,lower_case_with_underscores,"['ascii', 'lowercase']"
mdescr,11,,,,,,,,,11,lowercase,['mdescr']
process,10,1,,,,,,,,9,lowercase,['process']
SkipTest,21,,,3,,,,,,18,CapitalizedWords,"['skip', 'test']"
KeyError,54,,,,,,,,,54,CapitalizedWords,"['key', 'error']"
seterrcall,3,1,,,,,,,,2,lowercase,['seterrcall']
high,21,,,,,,2,,,19,lowercase,['high']
locs,7,,,,,,,,,7,lowercase,['locs']
_raw_fft,5,1,,,,,,,,4,lower_case_with_underscores,"['raw', 'fft']"
cb_routine_rules,2,,,,,,,,,2,lower_case_with_underscores,"['cb', 'routine', 'rules']"
TestAngle,1,,1,,,,,,,,CapitalizedWords,"['test', 'angle']"
flagsobj,2,,,1,,,,,,1,lowercase,['flagsobj']
vpolyval,4,,,,,,,,,4,lowercase,['vpolyval']
test_formatter_reset,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'formatter', 'reset']"
branch_fn,3,,,,,,,,,3,lower_case_with_underscores,"['branch', 'fn']"
global_vars,2,,,,,,,,,2,lower_case_with_underscores,"['global', 'vars']"
test_matrix_indexing,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'matrix', 'indexing']"
test_inplace_pow_type,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'inplace', 'pow', 'type']"
standard_exponential,1,,,,,,,,,1,lower_case_with_underscores,"['standard', 'exponential']"
routsign2map,2,1,,,,,,,,1,lowercase,['routsign2map']
freetype2_info,2,,1,,,,,,,1,lower_case_with_underscores,"['freetype2', 'info']"
source_fn,3,,,,,,,,,3,lower_case_with_underscores,"['source', 'fn']"
longlong,5,,,1,,,,,,4,lowercase,['longlong']
_ascii_lower,2,,,,,,,,,2,lower_case_with_underscores,"['ascii', 'lower']"
obj_filename,2,,,,,,,,,2,lower_case_with_underscores,"['obj', 'filename']"
npd,5,,,,,,,1,,4,lowercase,['npd']
docstring,20,,,,,,,,,20,lowercase,['docstring']
get_pkgdocs,1,1,,,,,,,,,lower_case_with_underscores,"['get', 'pkgdocs']"
nmxl,7,,,,,,,,,7,lowercase,['nmxl']
nmxs,7,,,,,,,,,7,lowercase,['nmxs']
zipit,4,,,,,,,,,4,lowercase,['zipit']
chk_same_position,4,1,,,,,,,,3,lower_case_with_underscores,"['chk', 'same', 'position']"
assert_,2210,1,,83,,,,,,2126,lowercase,['assert']
npv,4,1,,,,,,,,3,lowercase,['npv']
is_PentiumIV,1,,,,,,,,,1,ugly,"['is', 'pentiumiv']"
shuffled,3,,,,,,,,,3,lowercase,['shuffled']
undefine_with_comment,2,1,,,,,,,,1,lower_case_with_underscores,"['undefine', 'with', 'comment']"
PolyError,2,,1,,,,,,,1,CapitalizedWords,"['poly', 'error']"
_get_info_files,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'info', 'files']"
test_datetime_scalar_construction,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'datetime', 'scalar', 'construction']"
z2r,2,,,,,,,,,2,lowercase,['z2r']
lib_dirs,49,,,,,,,,,49,lower_case_with_underscores,"['lib', 'dirs']"
filepath,17,,,,,,,,,17,lowercase,['filepath']
sdir,3,,,,,,1,,,2,lowercase,['sdir']
test_pydatetime_creation,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pydatetime', 'creation']"
test_choice_return_shape,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'choice', 'return', 'shape']"
shape_template,2,,,,,,,,,2,lower_case_with_underscores,"['shape', 'template']"
allow,8,1,,,,,,,,7,lowercase,['allow']
may_share_memory,21,,,,,,,,,21,lower_case_with_underscores,"['may', 'share', 'memory']"
_generate_data_complex,2,1,,,,,,,,1,lower_case_with_underscores,"['generate', 'data', 'complex']"
logzf,8,,,,,,,,,8,lowercase,['logzf']
retval,4,,,,,,,,,4,lowercase,['retval']
mXvar0,9,,,,,,,,,9,mixedCase,"['m', 'xvar0']"
mXvar1,6,,,,,,,,,6,mixedCase,"['m', 'xvar1']"
lapack_opt_info,2,,1,,,,,,,1,lower_case_with_underscores,"['lapack', 'opt', 'info']"
FortranTestCase,25,,1,,,,,,,24,CapitalizedWords,"['fortran', 'test', 'case']"
TestPower,3,,3,,,,,,,,CapitalizedWords,"['test', 'power']"
fine_nose,4,,,,,,,,,4,lower_case_with_underscores,"['fine', 'nose']"
mtrand,3,,,1,,,,,,2,lowercase,['mtrand']
line3,4,,,,,,,,,4,lowercase,['line3']
doc1,2,,,,,,,,,2,lowercase,['doc1']
cvar,3,,,,,,,,,3,lowercase,['cvar']
ini_display,2,,,,,,,,,2,lower_case_with_underscores,"['ini', 'display']"
test_cbrt_scalar,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'cbrt', 'scalar']"
coef2d,12,,,,,,,,,12,lowercase,['coef2d']
comma,5,,,,,,2,,,3,lowercase,['comma']
line1,10,,,,,,,,,10,lowercase,['line1']
parameters,5,,,,,,,,,5,lowercase,['parameters']
dgeqrf,1,,,,,,,,,1,lowercase,['dgeqrf']
xnotmask,14,,,,,,,,,14,lowercase,['xnotmask']
test_maskedelement,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'maskedelement']"
chosen,16,,,,,,,,,16,lowercase,['chosen']
curses,9,,,1,,,,,,8,lowercase,['curses']
isfalse,1,1,,,,,,,,,lowercase,['isfalse']
test_copy_order,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'copy', 'order']"
degrees,4,,,,,,,,,4,lowercase,['degrees']
test_right_left_behavior,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'right', 'left', 'behavior']"
doc_file,6,,,,,,,,,6,lower_case_with_underscores,"['doc', 'file']"
get_atlas_version,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'atlas', 'version']"
keep_ftnlen,2,,,,,,,,,2,lower_case_with_underscores,"['keep', 'ftnlen']"
maskedval,3,,,,,,,,,3,lowercase,['maskedval']
dtnat,25,,,,,,,,,25,lowercase,['dtnat']
agg2_srcs,4,,,,,,,,,4,lower_case_with_underscores,"['agg2', 'srcs']"
test_2d_wo_missing,2,2,,,,,,,,,lower_case_with_underscores,"['test', '2d', 'wo', 'missing']"
defchararray,2,,,2,,,,,,,lowercase,['defchararray']
test_append_on_flex,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'append', 'on', 'flex']"
TestNdarrayPadWidth,1,,1,,,,,,,,CapitalizedWords,"['test', 'ndarray', 'pad', 'width']"
_check_cases,7,1,,,,,,,,6,lower_case_with_underscores,"['check', 'cases']"
floupi,2,1,,,,,,,,1,lowercase,['floupi']
test_replace_space_known_dtype,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'replace', 'space', 'known', 'dtype']"
foo_fixed,1,,,,,,,,,1,lower_case_with_underscores,"['foo', 'fixed']"
dtypeobj,10,,,,,,,,,10,lowercase,['dtypeobj']
version_flag,3,,,,,,,,,3,lower_case_with_underscores,"['version', 'flag']"
test_check_mean_stat_length,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'check', 'mean', 'stat', 'length']"
get_flags_debug_f77,1,,,,,,,,,1,lower_case_with_underscores,"['get', 'flags', 'debug', 'f77']"
partstr,5,,,,,,,,,5,lowercase,['partstr']
valdata,2,,,,,,,,,2,lowercase,['valdata']
CompaqFCompiler,1,,1,,,,,,,,CapitalizedWords,"['compaq', 'f', 'compiler']"
_pad_wrap,3,1,,,,,,,,2,lower_case_with_underscores,"['pad', 'wrap']"
test_pinv,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'pinv']"
subset,4,,,,,,,,,4,lowercase,['subset']
_cast_dict,36,,,,,,,,,36,lower_case_with_underscores,"['cast', 'dict']"
m2X,19,,,,,,,,,19,mixedCase,"['m2', 'x']"
get_flags_debug,12,11,,,,,,,,1,lower_case_with_underscores,"['get', 'flags', 'debug']"
temp1,10,,,,,,,,,10,lowercase,['temp1']
meta,9,,,,,,,,,9,lowercase,['meta']
_stderr,4,,,,,,,,,4,lowercase,['stderr']
assume_unique,28,,,,,,10,,,18,lower_case_with_underscores,"['assume', 'unique']"
meth,10,,,,,,,,,10,lowercase,['meth']
parse_string,3,1,,,,,,,,2,lower_case_with_underscores,"['parse', 'string']"
metavar,1,,,,,,1,,,,lowercase,['metavar']
test_UPLO,2,2,,,,,,,,,ugly,"['test', 'uplo']"
float16,99,,,1,,,,,,98,lowercase,['float16']
identity_like_generalized,2,1,,,,,,,,1,lower_case_with_underscores,"['identity', 'like', 'generalized']"
allstr,6,,,,,,,,,6,lowercase,['allstr']
matrix,248,,1,3,,,1,1,,242,lowercase,['matrix']
executable,14,,,,,,,,,14,lowercase,['executable']
do_egg_install,1,,,,,,,,,1,lower_case_with_underscores,"['do', 'egg', 'install']"
_str_xmax,2,,,,,,,,,2,lower_case_with_underscores,"['str', 'xmax']"
complex_indices,3,,,,,,,,,3,lower_case_with_underscores,"['complex', 'indices']"
test_small_types,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'small', 'types']"
new_py_modules,5,,,,,,,,,5,lower_case_with_underscores,"['new', 'py', 'modules']"
get_exception,35,1,,11,,,,,,23,lower_case_with_underscores,"['get', 'exception']"
b_scalar,2,,,,,,,,,2,lower_case_with_underscores,"['b', 'scalar']"
_Vector,2,,,,,,,,,2,CapitalizedWords,['vector']
have_setuptools,9,,,,,,,,,9,lower_case_with_underscores,"['have', 'setuptools']"
architecture,4,,,,,,,,,4,lowercase,['architecture']
tempa,3,,,,,,,,,3,lowercase,['tempa']
idx_in,5,,,,,,,,,5,lower_case_with_underscores,"['idx', 'in']"
getDependencies,2,1,,,,,,,,1,mixedCase,"['get', 'dependencies']"
test_field_rename,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'field', 'rename']"
new_attr,18,,,,,,,,,18,lower_case_with_underscores,"['new', 'attr']"
test_closing_fid,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'closing', 'fid']"
version_cmd,7,,,,,,1,,,6,lower_case_with_underscores,"['version', 'cmd']"
iaxis,89,,,,,,,,,89,lowercase,['iaxis']
initialize,8,3,,,,,,,,5,lowercase,['initialize']
runF2C,2,1,,,,,,,,1,mixedCase,"['run', 'f2', 'c']"
data_f,4,,,,,,,,,4,lower_case_with_underscores,"['data', 'f']"
test_floor_division_complex,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'floor', 'division', 'complex']"
fown,3,,,,,,,,,3,lowercase,['fown']
test_with_masked_column_various,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'with', 'masked', 'column', 'various']"
find_module,1,,,,,,,,,1,lower_case_with_underscores,"['find', 'module']"
m21,4,,,,,,,,,4,lowercase,['m21']
check_fit,2,1,,,,,,,,1,lower_case_with_underscores,"['check', 'fit']"
length,63,,,,,,,,,63,lowercase,['length']
test_inner_join,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'inner', 'join']"
pathname,2,,,,,,,,,2,lowercase,['pathname']
test_divisor_conversion_year,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'divisor', 'conversion', 'year']"
repeats,10,,,,,,,,,10,lowercase,['repeats']
func2subr,7,,,3,,,,,,4,lowercase,['func2subr']
Pdescr,9,,,,,,,,,9,CapitalizedWords,['pdescr']
test_datetime_busday_holidays_offset,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'datetime', 'busday', 'holidays', 'offset']"
returncode,7,,,,,,,,,7,lowercase,['returncode']
test_datetime_array_find_type,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'datetime', 'array', 'find', 'type']"
test_mvoid_multidim_print,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'mvoid', 'multidim', 'print']"
test_polyfit_build,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polyfit', 'build']"
test_100,5,5,,,,,,,,,lower_case_with_underscores,"['test', '100']"
caller_name,5,,,,,,,,,5,lower_case_with_underscores,"['caller', 'name']"
buildusevar,2,1,,,,,,,,1,lowercase,['buildusevar']
isarrayofstrings,5,1,,1,,,,,,3,lowercase,['isarrayofstrings']
ucharTestCase,12,,6,,,,,,,6,mixedCase,"['uchar', 'test', 'case']"
site_cfg,6,,,,,,,,1,5,lower_case_with_underscores,"['site', 'cfg']"
_MaskedBinaryOperation,19,,1,,,,,,,18,CapitalizedWords,"['masked', 'binary', 'operation']"
test_with_incorrect_minlength,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'with', 'incorrect', 'minlength']"
create_zeros,7,,2,,,,,,,5,lower_case_with_underscores,"['create', 'zeros']"
test_chebvander3d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'chebvander3d']"
SunFCompiler,1,,1,,,,,,,,CapitalizedWords,"['sun', 'f', 'compiler']"
test_limits_arithmetic,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'limits', 'arithmetic']"
test_choice_nonuniform_replace,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'choice', 'nonuniform', 'replace']"
system,14,,,,,,,,,14,lowercase,['system']
multiple_rows,15,,,,,,,,,15,lower_case_with_underscores,"['multiple', 'rows']"
behaved,1,,,,,,,,,1,lowercase,['behaved']
_tdata,5,,,,,,,,,5,lowercase,['tdata']
merge_api_dicts,3,1,,,,,,,,2,lower_case_with_underscores,"['merge', 'api', 'dicts']"
read_size,2,,,,,,,,,2,lower_case_with_underscores,"['read', 'size']"
nanpercentile,24,1,,,,,,,,23,lowercase,['nanpercentile']
test_bytes_fields,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bytes', 'fields']"
typecodes,75,,,2,,,,,,73,lowercase,['typecodes']
_add_types,2,1,,,,,,,,1,lower_case_with_underscores,"['add', 'types']"
test_string,16,4,,,,,,,,12,lower_case_with_underscores,"['test', 'string']"
test_getitem,2,2,,,,,,,,,lower_case_with_underscores,"['test', 'getitem']"
not_equal,29,1,,4,,,,,,24,lower_case_with_underscores,"['not', 'equal']"
hermzero,2,,,,,,,,,2,lowercase,['hermzero']
test_skip_footer,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'skip', 'footer']"
easy_dtype,19,1,,2,,,,,,16,lower_case_with_underscores,"['easy', 'dtype']"
TestFlat,1,,1,,,,,,,,CapitalizedWords,"['test', 'flat']"
TestSetOps,1,,1,,,,,,,,CapitalizedWords,"['test', 'set', 'ops']"
floatconv,2,1,,,,,,,,1,lowercase,['floatconv']
get_python_exec,4,1,,,,,,,,3,lower_case_with_underscores,"['get', 'python', 'exec']"
getbuffer,2,,,,,,,,,2,lowercase,['getbuffer']
twos,4,,,,,,,,,4,lowercase,['twos']
test_chebmul,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'chebmul']"
compute_sha256,2,1,,,,,,,,1,lower_case_with_underscores,"['compute', 'sha256']"
counter,11,,,,,,1,,,10,lowercase,['counter']
AAA,3,,,,,,3,,,,UPPERCASE,"['aa', 'a']"
num_info,3,,,,,,,,,3,lower_case_with_underscores,"['num', 'info']"
_resolvenameargspattern,3,1,,,,,,,,2,lowercase,['resolvenameargspattern']
formatvalue,8,,,,,,,,,8,lowercase,['formatvalue']
savez_compressed,2,1,,,,,,,,1,lower_case_with_underscores,"['savez', 'compressed']"
test_dev_a_b_rc_mixed,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'dev', 'a', 'b', 'rc', 'mixed']"
One,4,,,,,,,,,4,CapitalizedWords,['one']
rmin,2,,,,,,,,,2,lowercase,['rmin']
newRows,3,,,,,,,,,3,mixedCase,"['new', 'rows']"
test_bitwise_xor,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'bitwise', 'xor']"
test_asarray,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'asarray']"
reloaded,4,,,,,,,,,4,lowercase,['reloaded']
test_index_split_simple,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'index', 'split', 'simple']"
TestVecString,1,,1,,,,,,,,CapitalizedWords,"['test', 'vec', 'string']"
test_create_values_plain_single,1,,1,,,,,,,,lower_case_with_underscores,"['test', 'create', 'values', 'plain', 'single']"
header_dir,8,,,,,,,,,8,lower_case_with_underscores,"['header', 'dir']"
Compiler,6,,,3,,,,,,3,CapitalizedWords,['compiler']
IntelCCompilerW,2,,1,,,,,,,1,CapitalizedWords,"['intel', 'c', 'compiler', 'w']"
IntelEM64VisualFCompiler,1,,1,,,,,,,,CapitalizedWords,"['intel', 'em64', 'visual', 'f', 'compiler']"
final_dtype,3,,,,,,,,,3,lower_case_with_underscores,"['final', 'dtype']"
fromhex,1,,,,,,,,,1,lowercase,['fromhex']
test_laggrid3d,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'laggrid3d']"
fullver,2,,,,,,,,,2,lowercase,['fullver']
t_ne,3,,,,,,,,,3,lower_case_with_underscores,"['t', 'ne']"
BUILD_MSI,5,,,,,,,,,5,UPPER_CASE_WITH_UNDERSCORES,"['build', 'msi']"
device,6,,,,,,,,,6,lowercase,['device']
nd_a,4,,,,,,,,,4,lower_case_with_underscores,"['nd', 'a']"
comparison,6,,,,,,,,,6,lowercase,['comparison']
test_hermeval,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'hermeval']"
test_max,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'max']"
found_lib,3,,,,,,,,,3,lower_case_with_underscores,"['found', 'lib']"
check_roundtrips,10,1,,,,,,,,9,lower_case_with_underscores,"['check', 'roundtrips']"
def_file,10,,,,,,,,,10,lower_case_with_underscores,"['def', 'file']"
test_check_negative_stat_length,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'check', 'negative', 'stat', 'length']"
clip_min,4,,,,,,,,,4,lower_case_with_underscores,"['clip', 'min']"
test_polyvander,1,1,,,,,,,,,lower_case_with_underscores,"['test', 'polyvander']"
fact,25,,,,,,,,,25,lowercase,['fact']
