name,all,function_def,class_def,import_module_or_alias,exception,param,keyword,alias,object_decl,object,naming_style
actions,145,,,136,,,1,,,8,lowercase
do_change_plan_type,19,1,,7,,,,,,11,lower_case_with_underscores
do_deactivate_realm,29,1,,9,,,,,,19,lower_case_with_underscores
do_send_realm_reactivation_email,11,1,,5,,,,,,5,lower_case_with_underscores
do_scrub_realm,7,1,,3,,,,,,3,lower_case_with_underscores
STATUS_ACTIVE,3,,,1,,,,,,2,UPPER_CASE_WITH_UNDERSCORES
BILLING_ENABLED,22,,,,,,7,,,15,UPPER_CASE_WITH_UNDERSCORES
corporate,14,,,12,,,,,,2,lowercase
stripe,66,,,10,,,,,,56,lowercase
attach_discount_to_realm,7,1,,2,,,,,,4,lower_case_with_underscores
get_discount_for_realm,8,1,,2,,,1,,,4,lower_case_with_underscores
Client,111,,5,26,,,3,,,77,CapitalizedWords
get_realm,677,3,,75,,,,,,599,lower_case_with_underscores
UserActivity,41,,1,13,,,1,,,26,CapitalizedWords
UserActivityInterval,38,,1,8,,,1,,,28,CapitalizedWords
PreregistrationUser,96,,1,16,,,1,,,78,CapitalizedWords
MultiuseInvite,31,,1,9,,,1,,,20,CapitalizedWords
ZILENCER_ENABLED,9,,,,,,2,,,7,UPPER_CASE_WITH_UNDERSCORES
zilencer,10,,,9,,,,,,1,lowercase
RemoteInstallationCount,18,,1,3,,,,,,14,CapitalizedWords
RemoteRealmCount,20,,1,3,,,,,,16,CapitalizedWords
RemoteZulipServer,49,,1,5,,,,,,43,CapitalizedWords
mock,673,,,92,,,,,,581,lowercase
Mock,101,,,7,,,,,,94,CapitalizedWords
render_stats,6,1,,,,,,,,5,lower_case_with_underscores
data_url_suffix,3,,,,,1,1,,,1,lower_case_with_underscores
target_name,7,,,,,1,2,,,4,lower_case_with_underscores
for_installation,8,,,,,2,3,,,3,lower_case_with_underscores
bool,915,,,,,,,,,915,lowercase
remote,15,,,,,4,5,,,6,lowercase
page_params,72,,,,,1,1,,,70,lower_case_with_underscores
dict,1072,,,,,,,,,1072,lowercase
debug_mode,2,,,,,,2,,,,lower_case_with_underscores
context,357,,,1,,18,58,,,280,lowercase
is_guest,75,2,,,,3,11,,,59,lower_case_with_underscores
string_id,200,,,,,3,62,,,135,lower_case_with_underscores
realm_str,29,,,,,8,2,,,19,lower_case_with_underscores
DoesNotExist,134,,,,,,,,,134,CapitalizedWords
remote_server_id,9,,,,,4,1,,,4,lower_case_with_underscores
remote_realm_id,9,,,,,3,1,,,5,lower_case_with_underscores
server,111,,,,,6,22,,,83,lowercase
get,1346,6,,,,4,,,,1336,lowercase
hostname,41,,,,,4,12,,,25,lowercase
get_chart_data_for_realm,1,1,,,,,,,,,lower_case_with_underscores
user_profile,4646,,,,,541,239,,,3866,lower_case_with_underscores
kwargs,700,,,,,200,12,,,488,lowercase
get_chart_data,5,1,,,,,,,,4,lower_case_with_underscores
get_chart_data_for_remote_realm,1,1,,,,,,,,,lower_case_with_underscores
int,1453,,,,,,,,,1453,lowercase
get_chart_data_for_installation,1,1,,,,,,,,,lower_case_with_underscores
chart_name,8,,,,,3,,,,5,lower_case_with_underscores
get_chart_data_for_remote_installation,1,1,,,,,,,,,lower_case_with_underscores
min_length,5,,,,,2,,,,3,lower_case_with_underscores
start,144,6,,1,,2,2,,,133,lowercase
end,151,,,,,3,12,,,136,lowercase
converter,56,,,,,3,42,,,11,lowercase
default,753,,,,,9,729,,,15,lowercase
aggregate_table,11,,,,,,,,,11,lower_case_with_underscores
tables,15,,,1,,,1,,,13,lowercase
subgroup_to_label,7,,,,,1,,,,6,lower_case_with_underscores
labels_sort_function,6,,,,,,,,,6,lower_case_with_underscores
include_empty_subgroups,7,,,,,1,,,,6,lower_case_with_underscores
data,1391,2,,,,73,51,,,1265,lowercase
sort_by_totals,6,1,,1,,,,,,4,lower_case_with_underscores
values_list,122,,,,,,,,,122,lower_case_with_underscores
sort_client_labels,4,1,,1,,,,,,2,lower_case_with_underscores
last,42,,,,,1,3,,,38,lowercase
date_created,31,,,,,1,11,,,19,lower_case_with_underscores
max,26,,,,,,,,,26,lowercase
stat,303,,,,,11,,,,292,lowercase
replace,185,,,,,,,,,185,lowercase
min,17,,,,,,,,,17,lowercase
tzinfo,50,,,,,,44,,,6,lowercase
warning,91,,,,,,,,,91,lowercase
set,739,,,,,,,,,739,lowercase
frequency,34,,,,,5,3,,,26,lowercase
end_times,9,,,,,1,,,,8,lower_case_with_underscores
aggregation_level,3,,,,,,,,,3,lower_case_with_underscores
id_value,2,,,,,,,,,2,lower_case_with_underscores
table,178,,,2,,22,40,,,114,lowercase
update,192,1,,,,,,,,191,lowercase
get_time_series_by_subgroup,2,1,,,,,,,,1,lower_case_with_underscores
value_arrays,12,,,,,2,,,,10,lower_case_with_underscores
totals,3,,,,,,,,,3,lowercase
sum,19,,,,,,2,,,17,lowercase
values,194,,,,,2,,,,192,lowercase
label,31,,,,,,1,,,30,lowercase
items,211,,,,,6,,,,205,lowercase
sort,31,,,,,,,,,31,lowercase
total,24,,,,,1,2,,,21,lowercase
realm_order,2,,,,,,,,,2,lower_case_with_underscores
user_order,2,,,,,,,,,2,lower_case_with_underscores
label_sort_values,5,,,,,,,,,5,lower_case_with_underscores
i,349,,,,,13,,,1,335,b
enumerate,36,,,,,,,,,36,lowercase
sort_value,1,,,,,,,,,1,lower_case_with_underscores
sorted,137,,,,,,,,,137,lowercase
key,640,,,5,,45,94,,,496,lowercase
x,254,,,,,43,4,,,207,b
table_filtered_to_id,2,1,,,,,,,,1,lower_case_with_underscores
key_id,8,,,,,2,,,,6,lower_case_with_underscores
realm_id,629,,,,,96,168,,,365,lower_case_with_underscores
user_id,358,,,,,38,79,,,241,lower_case_with_underscores
stream_id,389,1,,,,50,68,,,270,lower_case_with_underscores
all,193,,,,,1,4,,,188,lowercase
server_id,3,,,,,1,1,,,1,lower_case_with_underscores
AssertionError,117,,,,,,,,,117,CapitalizedWords
client_label_map,2,1,,,,,,,,1,lower_case_with_underscores
startswith,144,,,,,,,,,144,lowercase
endswith,86,,,,,,,,,86,lowercase
rewrite_client_arrays,4,1,,1,,,,,,2,lower_case_with_underscores
mapped_arrays,5,,,,,,,,,5,lower_case_with_underscores
array,7,,,,,1,,,,6,lowercase
mapped_label,4,,,,,,,,,4,lower_case_with_underscores
range,115,,,,,,,,,115,lowercase
queryset,18,,,,,1,,,,17,lowercase
value_dicts,4,,,,,,,,,4,lower_case_with_underscores
eastern_tz,2,,,,,,,,,2,lower_case_with_underscores
make_table,7,1,,,,,,,,6,lower_case_with_underscores
title,202,,,,,10,71,,,121,lowercase
cols,28,,,,,3,1,,,24,lowercase
rows,173,,,,,4,6,,,163,lowercase
has_row_class,3,,,,,1,1,,,1,lower_case_with_underscores
fix_row,2,1,,,,,,,,1,lower_case_with_underscores
row,376,1,,,,13,,,,362,lowercase
cells,5,,,,,,2,,,3,lowercase
row_class,6,,,,,,2,,,4,lower_case_with_underscores
list,403,,,,,,,,,403,lowercase
map,33,,,,,,,,,33,lowercase
content,1341,,,,,86,251,,,1004,lowercase
render_to_string,8,,,,,,,,,8,lower_case_with_underscores
dictfetchall,3,1,,,,,,,,2,lowercase
cursor,165,1,,3,,6,,,,155,lowercase
desc,17,,,,,2,1,,,14,lowercase
description,197,,,,,12,46,,,139,lowercase
zip,17,,,,,,,,,17,lowercase
col,24,,,,,1,2,,,21,lowercase
fetchall,22,,,,,,,,,22,lowercase
get_realm_day_counts,2,1,,,,,,,,1,lower_case_with_underscores
execute,59,1,,,,,,,,58,lowercase
close,44,2,,,,,,,,42,lowercase
result,5178,,,1,,26,5,,,5146,lowercase
raw_cnts,5,,,,,,,,,5,lower_case_with_underscores
age,7,,,,,,,,,7,lowercase
min_cnt,2,,,,,,,,,2,lower_case_with_underscores
max_cnt,2,,,,,,,,,2,lower_case_with_underscores
format_count,3,1,,,,,,,,2,lower_case_with_underscores
cnt,15,,,,,1,,,,14,lowercase
style,12,,,,,1,1,,,10,lowercase
good_bad,5,,,,,,,,,5,lower_case_with_underscores
cnts,3,,,,,,1,,,2,lowercase
get_plan_name,4,1,,,,,,,,3,lower_case_with_underscores
plan_type,39,,,,,2,,,,37,lower_case_with_underscores
realm_summary_table,2,1,,,,,,,,1,lower_case_with_underscores
realm_minutes,7,,,,,1,,,,6,lower_case_with_underscores
float,73,,,,,,,,,73,lowercase
realm_admins,3,,,,,,,,,3,lower_case_with_underscores
up,7,,,,,,,,,7,lowercase
select_related,80,,,,,,,,,80,lower_case_with_underscores
role,85,,,,,3,17,,,65,lowercase
ROLE_REALM_ADMINISTRATOR,31,,,,,,,,,31,UPPER_CASE_WITH_UNDERSCORES
is_active,128,,,,,1,62,,,65,lower_case_with_underscores
delivery_email,108,,,,,1,10,,,97,lower_case_with_underscores
strftime,20,,,,,,,,,20,lowercase
total_seconds,19,,,,,,,,,19,lower_case_with_underscores
Exception,183,,,,,,,,,183,CapitalizedWords
total_amount,3,,,,,,,,,3,lower_case_with_underscores
estimate_annual_recurring_revenue_by_realm,3,1,,1,,,,,,1,lower_case_with_underscores
estimated_arrs,4,,,,,,,,,4,lower_case_with_underscores
total_hours,3,,,,,,,,,3,lower_case_with_underscores
minutes,19,,,,,,15,,,4,lowercase
realm_stats_link,2,1,,,,,,,,1,lower_case_with_underscores
realm_activity_link,3,1,,,,,,,,2,lower_case_with_underscores
meets_goal,2,1,,,,,,,,1,lower_case_with_underscores
num_active_sites,3,,,,,,1,,,2,lower_case_with_underscores
total_dau_count,3,,,,,,,,,3,lower_case_with_underscores
total_user_profile_count,3,,,,,,,,,3,lower_case_with_underscores
total_bot_count,3,,,,,,,,,3,lower_case_with_underscores
total_wau_count,3,,,,,,,,,3,lower_case_with_underscores
total_row,7,,,,,,,,,7,lower_case_with_underscores
plan_type_string,1,,,,,,1,,,,lower_case_with_underscores
amount,21,,,,,1,7,,,13,lowercase
stats_link,5,,,,,,1,,,4,lower_case_with_underscores
date_created_day,1,,,,,,1,,,,lower_case_with_underscores
realm_admin_email,1,,,,,,1,,,,lower_case_with_underscores
dau_count,1,,,,,,1,,,,lower_case_with_underscores
user_profile_count,1,,,,,,1,,,,lower_case_with_underscores
bot_count,3,,,,,,1,,,2,lower_case_with_underscores
wau_count,1,,,,,,1,,,,lower_case_with_underscores
insert,17,,,,,,,,,17,lowercase
user_activity_intervals,4,1,,,,,,,,3,lower_case_with_underscores
day_end,6,,,,,,,,,6,lower_case_with_underscores
day_start,6,,,,,,,,,6,lower_case_with_underscores
output,104,,,,,8,,,,96,lowercase
total_duration,10,,,,,,,,,10,lower_case_with_underscores
all_intervals,2,,,,,,,,,2,lower_case_with_underscores
order_by,123,,,,,,,,,123,lower_case_with_underscores
only,8,,,,,,,,,8,lowercase
end__gte,2,,,,,,2,,,,lower_case_with_underscores
start__lte,2,,,,,,2,,,,lower_case_with_underscores
by_string_id,2,,,,,,,,,2,lower_case_with_underscores
by_email,7,1,,,,,,,,6,lower_case_with_underscores
realm_intervals,2,,,,,,,,,2,lower_case_with_underscores
groupby,5,,,,,,,,,5,lowercase
realm_duration,3,,,,,,,,,3,lower_case_with_underscores
email,2788,,,24,,105,242,,,2417,lowercase
intervals,4,,,,,,,,,4,lowercase
duration,25,,,,,1,2,,,22,lowercase
interval,33,,,,,2,4,,,27,lowercase
sent_messages_report,2,1,,,,,,,,1,lower_case_with_underscores
ad_hoc_queries,2,1,,,,,,,,1,lower_case_with_underscores
get_page,6,1,,,,,,,,5,lower_case_with_underscores
totals_columns,5,,,,,1,1,,,3,lower_case_with_underscores
fix_rows,3,1,,,,,,,,2,lower_case_with_underscores
fixup_func,2,,,,,1,,,,1,lower_case_with_underscores
format_date_for_activity_reports,6,1,,,,,,,,5,lower_case_with_underscores
remote_installation_stats_link,2,1,,,,,,,,1,lower_case_with_underscores
pages,7,,,,,,,,,7,lowercase
mobile_type,3,,,,,,,,,3,lower_case_with_underscores
duration_content,2,,,,,,,,,2,lower_case_with_underscores
counts_content,2,,,,,,,,,2,lower_case_with_underscores
page,7,,,,,,,,,7,lowercase
is_home,1,,,,,,1,,,,lower_case_with_underscores
get_confirmations,4,1,,,,,,,,3,lower_case_with_underscores
types,35,,,25,,2,,,,8,lowercase
object_ids,17,,,,,2,7,,,8,lower_case_with_underscores
lowest_datetime,5,,,,,,,,,5,lower_case_with_underscores
days,134,,,,,2,116,,,16,lowercase
confirmations,7,,,,,,,,,7,lowercase
type__in,1,,,,,,1,,,,lower_case_with_underscores
object_id__in,1,,,,,,1,,,,lower_case_with_underscores
date_sent__gte,3,,,,,,3,,,,lower_case_with_underscores
confirmation_dicts,3,,,,,,,,,3,lower_case_with_underscores
content_object,21,,,,,,5,,,16,lower_case_with_underscores
realm_host,6,,,,,,,,,6,lower_case_with_underscores
host,149,1,,,,6,24,,,118,lowercase
isinstance,146,,,,,,,,,146,lowercase
type,560,,,,,26,363,,,171,lowercase
days_to_activate,7,,,,,,,,,7,lower_case_with_underscores
validity_in_days,8,,,,,1,3,,,4,lower_case_with_underscores
expiry_date,3,,,,,,,,,3,lower_case_with_underscores
date_sent,100,,,,,5,28,,,67,lower_case_with_underscores
hasattr,42,,,,,,,,,42,lowercase
status,240,1,,,,14,85,,,140,lowercase
link_status,4,,,,,,,,,4,lower_case_with_underscores
expires_in,3,,,,,,,,,3,lower_case_with_underscores
confirmation_key,67,1,,1,,8,12,,,45,lower_case_with_underscores
method,167,,,,,23,27,,,117,lowercase
POST,109,,,,,2,16,,,91,UPPERCASE
new_plan_type,6,,,,,,,,,6,lower_case_with_underscores
current_plan_type,2,,,,,,,,,2,lower_case_with_underscores
msg,806,1,,,,30,25,,,750,lowercase
format,1292,1,,,,,7,,,1284,lowercase
new_discount,6,,,,,,,,,6,lower_case_with_underscores
current_discount,2,,,,,,,,,2,lower_case_with_underscores
scrub_realm,3,,,,,,,,,3,lower_case_with_underscores
GET,48,,,,,1,6,,,41,UPPERCASE
key_words,5,,,,,,,,,5,lower_case_with_underscores
delivery_email__in,3,,,,,,3,,,,lower_case_with_underscores
realms,38,,,,,1,,,,37,lowercase
string_id__in,1,,,,,,1,,,,lower_case_with_underscores
key_word,3,,,,,,,,,3,lower_case_with_underscores
parse_result,4,,,,,,,,,4,lower_case_with_underscores
urlparse,40,,,2,,,,,,38,lowercase
parse,124,1,,13,,,,,,110,lowercase
port,48,,,,,9,2,,,37,lowercase
subdomain,363,1,,,,12,163,,,187,lowercase
add,173,2,,,,3,,,,168,lowercase
preregistration_users,2,,,,,,,,,2,lower_case_with_underscores
email__in,5,,,,,,5,,,,lower_case_with_underscores
USER_REGISTRATION,9,,,,,,,,,9,UPPER_CASE_WITH_UNDERSCORES
INVITATION,8,,,,,,,,,8,UPPERCASE
REALM_CREATION,6,,,,,,,,,6,UPPER_CASE_WITH_UNDERSCORES
get_host,18,1,,,,,,,,17,lower_case_with_underscores
multiuse_invites,2,,,,,,,,,2,lower_case_with_underscores
realm__in,4,,,,,,4,,,,lower_case_with_underscores
MULTIUSE_INVITE,15,,,,,,,,,15,UPPER_CASE_WITH_UNDERSCORES
REALM_REACTIVATION,7,,,,,,,,,7,UPPER_CASE_WITH_UNDERSCORES
realm_admin_emails,3,1,,,,,1,,,1,lower_case_with_underscores
get_human_admin_users,12,1,,,,,,,,11,lower_case_with_underscores
flat,108,,,,,,108,,,,lowercase
get_user_activity_records_for_realm,2,1,,,,,,,,1,lower_case_with_underscores
is_bot,136,,,,,2,69,,,65,lower_case_with_underscores
fields,133,,,1,,4,74,,,54,lowercase
records,76,,,,,4,,,,72,lowercase
user_profile__realm__string_id,1,,,,,,1,,,,lower_case_with_underscores
user_profile__is_active,8,,,,,,8,,,,lower_case_with_underscores
user_profile__is_bot,2,,,,,,2,,,,lower_case_with_underscores
get_user_activity_records_for_email,2,1,,,,,,,,1,lower_case_with_underscores
user_profile__delivery_email,1,,,,,,1,,,,lower_case_with_underscores
raw_user_activity_table,2,1,,,,,,,,1,lower_case_with_underscores
record,156,,,,,16,,,,140,lowercase
client,663,,,6,,86,56,,,515,lowercase
count,384,,,,,6,19,,1,358,lowercase
last_visit,30,,,,,,9,,,21,lower_case_with_underscores
get_user_activity_summary,3,1,,,,,,,,2,lower_case_with_underscores
summary,8,,,,,,,,,8,lowercase
action,487,,,,,30,166,,,291,lowercase
full_name,397,,,,,16,126,,,255,lower_case_with_underscores
m,237,,,,,10,,,,227,b
match,206,,,,,10,,,,196,lowercase
group,161,,,,,7,1,,,153,lowercase
search,66,,,,,,1,,,65,lowercase
date,11,,,,,1,,,,10,lowercase
astimezone,7,,,,,,,,,7,lowercase
user_activity_link,3,1,,,,,,,,2,lower_case_with_underscores
url_name,12,,,,,1,,,,11,lower_case_with_underscores
